Year,Value,Series
2020,0.88,Extent to which (i) global citizenship education and (ii) education for sustainable development (including climate change education) are mainstreamed in national education policies (Index) by TIME PERIOD
2020,0.71,Extent to which (i) global citizenship education and (ii) education for sustainable development (including climate change education) are mainstreamed in curricula (Index) by TIME PERIOD
2020,0.8,Extent to which (i) global citizenship education and (ii) education for sustainable development (including climate change education) are mainstreamed in teacher education (Index) by TIME PERIOD
2020,0.83,Extent to which (i) global citizenship education and (ii) education for sustainable development (including climate change education) are mainstreamed in student assessment (Index) by TIME PERIOD
